component_name,unit_name,operand_name,current_state,event_type,route_path,http_method,next_state,description
workload,cursor,register,REGISTERED,WorkloadRegisterCanceled,/workload/register,POST,CANCELED,Register Workload for cursor from REGISTERED to CANCELED
workload,cursor,register,STARTED,WorkloadRegisterFailed,/workload/register,POST,FAILED,Register Workload for cursor from STARTED to FAILED
workload,cursor,register,STARTED,WorkloadRegisterCompleted,/workload/register,POST,COMPLETED,Register Workload for cursor from STARTED to COMPLETED
workload,cursor,register,STARTED,WorkloadRegisterTerminated,/workload/register,POST,TERMINATED,Register Workload for cursor from STARTED to TERMINATED
workload,cursor,register,STARTED,WorkloadRegisterPaused,/workload/register,POST,PAUSED,Register Workload for cursor from STARTED to PAUSED
workload,cursor,register,FAILED,WorkloadRegisterRestarted,/workload/register,POST,RESTARTED,Register Workload for cursor from FAILED to RESTARTED
workload,cursor,register,TERMINATED,WorkloadRegisterRestarted,/workload/register,POST,RESTARTED,Register Workload for cursor from TERMINATED to RESTARTED
workload,cursor,register,PAUSED,WorkloadRegisterCompleted,/workload/register,POST,COMPLETED,Register Workload for cursor from PAUSED to COMPLETED
workload,cursor,register,PAUSED,WorkloadRegisterTerminated,/workload/register,POST,TERMINATED,Register Workload for cursor from PAUSED to TERMINATED
workload,cursor,register,PAUSED,WorkloadRegisterContinued,/workload/register,POST,CONTINUED,Register Workload for cursor from PAUSED to CONTINUED
workload,cursor,register,CONTINUED,WorkloadRegisterFailed,/workload/register,POST,FAILED,Register Workload for cursor from CONTINUED to FAILED
workload,cursor,register,CONTINUED,WorkloadRegisterCompleted,/workload/register,POST,COMPLETED,Register Workload for cursor from CONTINUED to COMPLETED
workload,cursor,register,CONTINUED,WorkloadRegisterTerminated,/workload/register,POST,TERMINATED,Register Workload for cursor from CONTINUED to TERMINATED
workload,cursor,register,CONTINUED,WorkloadRegisterPaused,/workload/register,POST,PAUSED,Register Workload for cursor from CONTINUED to PAUSED
workload,cursor,register,RESTARTED,WorkloadRegisterFailed,/workload/register,POST,FAILED,Register Workload for cursor from RESTARTED to FAILED
workload,cursor,register,RESTARTED,WorkloadRegisterCompleted,/workload/register,POST,COMPLETED,Register Workload for cursor from RESTARTED to COMPLETED
workload,cursor,register,RESTARTED,WorkloadRegisterTerminated,/workload/register,POST,TERMINATED,Register Workload for cursor from RESTARTED to TERMINATED
workload,cursor,register,RESTARTED,WorkloadRegisterPaused,/workload/register,POST,PAUSED,Register Workload for cursor from RESTARTED to PAUSED
workload,cursor,register,RESTARTED,WorkloadRegisterContinued,/workload/register,POST,CONTINUED,Register Workload for cursor from RESTARTED to CONTINUED
runtime,workflow,register,REQUESTED,RuntimeRegisterRegistered,/runtime/register,POST,REGISTERED,Register Runtime for workflow from REQUESTED to REGISTERED
runtime,workflow,register,REQUESTED,RuntimeRegisterCanceled,/runtime/register,POST,CANCELED,Register Runtime for workflow from REQUESTED to CANCELED
runtime,workflow,register,REGISTERED,RuntimeRegisterStarted,/runtime/register,POST,STARTED,Register Runtime for workflow from REGISTERED to STARTED
runtime,workflow,register,REGISTERED,RuntimeRegisterCanceled,/runtime/register,POST,CANCELED,Register Runtime for workflow from REGISTERED to CANCELED
runtime,workflow,register,STARTED,RuntimeRegisterFailed,/runtime/register,POST,FAILED,Register Runtime for workflow from STARTED to FAILED
runtime,workflow,register,STARTED,RuntimeRegisterCompleted,/runtime/register,POST,COMPLETED,Register Runtime for workflow from STARTED to COMPLETED
runtime,workflow,register,STARTED,RuntimeRegisterTerminated,/runtime/register,POST,TERMINATED,Register Runtime for workflow from STARTED to TERMINATED
runtime,workflow,register,STARTED,RuntimeRegisterPaused,/runtime/register,POST,PAUSED,Register Runtime for workflow from STARTED to PAUSED
runtime,workflow,register,FAILED,RuntimeRegisterRestarted,/runtime/register,POST,RESTARTED,Register Runtime for workflow from FAILED to RESTARTED
runtime,workflow,register,TERMINATED,RuntimeRegisterRestarted,/runtime/register,POST,RESTARTED,Register Runtime for workflow from TERMINATED to RESTARTED
runtime,workflow,register,PAUSED,RuntimeRegisterCompleted,/runtime/register,POST,COMPLETED,Register Runtime for workflow from PAUSED to COMPLETED
runtime,workflow,register,PAUSED,RuntimeRegisterTerminated,/runtime/register,POST,TERMINATED,Register Runtime for workflow from PAUSED to TERMINATED
runtime,workflow,register,PAUSED,RuntimeRegisterContinued,/runtime/register,POST,CONTINUED,Register Runtime for workflow from PAUSED to CONTINUED
runtime,workflow,register,CONTINUED,RuntimeRegisterFailed,/runtime/register,POST,FAILED,Register Runtime for workflow from CONTINUED to FAILED
runtime,workflow,register,CONTINUED,RuntimeRegisterCompleted,/runtime/register,POST,COMPLETED,Register Runtime for workflow from CONTINUED to COMPLETED
runtime,workflow,register,CONTINUED,RuntimeRegisterTerminated,/runtime/register,POST,TERMINATED,Register Runtime for workflow from CONTINUED to TERMINATED
runtime,workflow,register,CONTINUED,RuntimeRegisterPaused,/runtime/register,POST,PAUSED,Register Runtime for workflow from CONTINUED to PAUSED
runtime,workflow,register,RESTARTED,RuntimeRegisterFailed,/runtime/register,POST,FAILED,Register Runtime for workflow from RESTARTED to FAILED
runtime,workflow,register,RESTARTED,RuntimeRegisterCompleted,/runtime/register,POST,COMPLETED,Register Runtime for workflow from RESTARTED to COMPLETED
runtime,workflow,register,RESTARTED,RuntimeRegisterTerminated,/runtime/register,POST,TERMINATED,Register Runtime for workflow from RESTARTED to TERMINATED
runtime,workflow,register,RESTARTED,RuntimeRegisterPaused,/runtime/register,POST,PAUSED,Register Runtime for workflow from RESTARTED to PAUSED
runtime,workflow,register,RESTARTED,RuntimeRegisterContinued,/runtime/register,POST,CONTINUED,Register Runtime for workflow from RESTARTED to CONTINUED
runtime,step,register,REQUESTED,RuntimeRegisterRegistered,/runtime/register,POST,REGISTERED,Register Runtime for step from REQUESTED to REGISTERED
runtime,step,register,REQUESTED,RuntimeRegisterCanceled,/runtime/register,POST,CANCELED,Register Runtime for step from REQUESTED to CANCELED
runtime,step,register,REGISTERED,RuntimeRegisterStarted,/runtime/register,POST,STARTED,Register Runtime for step from REGISTERED to STARTED
runtime,step,register,REGISTERED,RuntimeRegisterCanceled,/runtime/register,POST,CANCELED,Register Runtime for step from REGISTERED to CANCELED
runtime,step,register,STARTED,RuntimeRegisterFailed,/runtime/register,POST,FAILED,Register Runtime for step from STARTED to FAILED
runtime,step,register,STARTED,RuntimeRegisterCompleted,/runtime/register,POST,COMPLETED,Register Runtime for step from STARTED to COMPLETED
runtime,step,register,STARTED,RuntimeRegisterTerminated,/runtime/register,POST,TERMINATED,Register Runtime for step from STARTED to TERMINATED
runtime,step,register,STARTED,RuntimeRegisterPaused,/runtime/register,POST,PAUSED,Register Runtime for step from STARTED to PAUSED
runtime,step,register,FAILED,RuntimeRegisterRestarted,/runtime/register,POST,RESTARTED,Register Runtime for step from FAILED to RESTARTED
runtime,step,register,TERMINATED,RuntimeRegisterRestarted,/runtime/register,POST,RESTARTED,Register Runtime for step from TERMINATED to RESTARTED
runtime,step,register,PAUSED,RuntimeRegisterCompleted,/runtime/register,POST,COMPLETED,Register Runtime for step from PAUSED to COMPLETED
runtime,step,register,PAUSED,RuntimeRegisterTerminated,/runtime/register,POST,TERMINATED,Register Runtime for step from PAUSED to TERMINATED
runtime,step,register,PAUSED,RuntimeRegisterContinued,/runtime/register,POST,CONTINUED,Register Runtime for step from PAUSED to CONTINUED
runtime,step,register,CONTINUED,RuntimeRegisterFailed,/runtime/register,POST,FAILED,Register Runtime for step from CONTINUED to FAILED
runtime,step,register,CONTINUED,RuntimeRegisterCompleted,/runtime/register,POST,COMPLETED,Register Runtime for step from CONTINUED to COMPLETED
runtime,step,register,CONTINUED,RuntimeRegisterTerminated,/runtime/register,POST,TERMINATED,Register Runtime for step from CONTINUED to TERMINATED
runtime,step,register,CONTINUED,RuntimeRegisterPaused,/runtime/register,POST,PAUSED,Register Runtime for step from CONTINUED to PAUSED
runtime,step,register,RESTARTED,RuntimeRegisterFailed,/runtime/register,POST,FAILED,Register Runtime for step from RESTARTED to FAILED
runtime,step,register,RESTARTED,RuntimeRegisterCompleted,/runtime/register,POST,COMPLETED,Register Runtime for step from RESTARTED to COMPLETED
runtime,step,register,RESTARTED,RuntimeRegisterTerminated,/runtime/register,POST,TERMINATED,Register Runtime for step from RESTARTED to TERMINATED
runtime,step,register,RESTARTED,RuntimeRegisterPaused,/runtime/register,POST,PAUSED,Register Runtime for step from RESTARTED to PAUSED
runtime,step,register,RESTARTED,RuntimeRegisterContinued,/runtime/register,POST,CONTINUED,Register Runtime for step from RESTARTED to CONTINUED
runtime,task,register,REQUESTED,RuntimeRegisterRegistered,/runtime/register,POST,REGISTERED,Register Runtime for task from REQUESTED to REGISTERED
runtime,task,register,REQUESTED,RuntimeRegisterCanceled,/runtime/register,POST,CANCELED,Register Runtime for task from REQUESTED to CANCELED
runtime,task,register,REGISTERED,RuntimeRegisterStarted,/runtime/register,POST,STARTED,Register Runtime for task from REGISTERED to STARTED
runtime,task,register,REGISTERED,RuntimeRegisterCanceled,/runtime/register,POST,CANCELED,Register Runtime for task from REGISTERED to CANCELED
runtime,task,register,STARTED,RuntimeRegisterFailed,/runtime/register,POST,FAILED,Register Runtime for task from STARTED to FAILED
runtime,task,register,STARTED,RuntimeRegisterCompleted,/runtime/register,POST,COMPLETED,Register Runtime for task from STARTED to COMPLETED
runtime,task,register,STARTED,RuntimeRegisterTerminated,/runtime/register,POST,TERMINATED,Register Runtime for task from STARTED to TERMINATED
runtime,task,register,STARTED,RuntimeRegisterPaused,/runtime/register,POST,PAUSED,Register Runtime for task from STARTED to PAUSED
runtime,task,register,FAILED,RuntimeRegisterRestarted,/runtime/register,POST,RESTARTED,Register Runtime for task from FAILED to RESTARTED
runtime,task,register,TERMINATED,RuntimeRegisterRestarted,/runtime/register,POST,RESTARTED,Register Runtime for task from TERMINATED to RESTARTED
runtime,task,register,PAUSED,RuntimeRegisterCompleted,/runtime/register,POST,COMPLETED,Register Runtime for task from PAUSED to COMPLETED
runtime,task,register,PAUSED,RuntimeRegisterTerminated,/runtime/register,POST,TERMINATED,Register Runtime for task from PAUSED to TERMINATED
runtime,task,register,PAUSED,RuntimeRegisterContinued,/runtime/register,POST,CONTINUED,Register Runtime for task from PAUSED to CONTINUED
runtime,task,register,CONTINUED,RuntimeRegisterFailed,/runtime/register,POST,FAILED,Register Runtime for task from CONTINUED to FAILED
runtime,task,register,CONTINUED,RuntimeRegisterCompleted,/runtime/register,POST,COMPLETED,Register Runtime for task from CONTINUED to COMPLETED
runtime,task,register,CONTINUED,RuntimeRegisterTerminated,/runtime/register,POST,TERMINATED,Register Runtime for task from CONTINUED to TERMINATED
runtime,task,register,CONTINUED,RuntimeRegisterPaused,/runtime/register,POST,PAUSED,Register Runtime for task from CONTINUED to PAUSED
runtime,task,register,RESTARTED,RuntimeRegisterFailed,/runtime/register,POST,FAILED,Register Runtime for task from RESTARTED to FAILED
runtime,task,register,RESTARTED,RuntimeRegisterCompleted,/runtime/register,POST,COMPLETED,Register Runtime for task from RESTARTED to COMPLETED
runtime,task,register,RESTARTED,RuntimeRegisterTerminated,/runtime/register,POST,TERMINATED,Register Runtime for task from RESTARTED to TERMINATED
runtime,task,register,RESTARTED,RuntimeRegisterPaused,/runtime/register,POST,PAUSED,Register Runtime for task from RESTARTED to PAUSED
runtime,task,register,RESTARTED,RuntimeRegisterContinued,/runtime/register,POST,CONTINUED,Register Runtime for task from RESTARTED to CONTINUED
runtime,action,register,REQUESTED,RuntimeRegisterRegistered,/runtime/register,POST,REGISTERED,Register Runtime for action from REQUESTED to REGISTERED
runtime,action,register,REQUESTED,RuntimeRegisterCanceled,/runtime/register,POST,CANCELED,Register Runtime for action from REQUESTED to CANCELED
runtime,action,register,REGISTERED,RuntimeRegisterStarted,/runtime/register,POST,STARTED,Register Runtime for action from REGISTERED to STARTED
runtime,action,register,REGISTERED,RuntimeRegisterCanceled,/runtime/register,POST,CANCELED,Register Runtime for action from REGISTERED to CANCELED
runtime,action,register,STARTED,RuntimeRegisterFailed,/runtime/register,POST,FAILED,Register Runtime for action from STARTED to FAILED
runtime,action,register,STARTED,RuntimeRegisterCompleted,/runtime/register,POST,COMPLETED,Register Runtime for action from STARTED to COMPLETED
runtime,action,register,STARTED,RuntimeRegisterTerminated,/runtime/register,POST,TERMINATED,Register Runtime for action from STARTED to TERMINATED
runtime,action,register,STARTED,RuntimeRegisterPaused,/runtime/register,POST,PAUSED,Register Runtime for action from STARTED to PAUSED
runtime,action,register,FAILED,RuntimeRegisterRestarted,/runtime/register,POST,RESTARTED,Register Runtime for action from FAILED to RESTARTED
runtime,action,register,TERMINATED,RuntimeRegisterRestarted,/runtime/register,POST,RESTARTED,Register Runtime for action from TERMINATED to RESTARTED
runtime,action,register,PAUSED,RuntimeRegisterCompleted,/runtime/register,POST,COMPLETED,Register Runtime for action from PAUSED to COMPLETED
runtime,action,register,PAUSED,RuntimeRegisterTerminated,/runtime/register,POST,TERMINATED,Register Runtime for action from PAUSED to TERMINATED
runtime,action,register,PAUSED,RuntimeRegisterContinued,/runtime/register,POST,CONTINUED,Register Runtime for action from PAUSED to CONTINUED
runtime,action,register,CONTINUED,RuntimeRegisterFailed,/runtime/register,POST,FAILED,Register Runtime for action from CONTINUED to FAILED
runtime,action,register,CONTINUED,RuntimeRegisterCompleted,/runtime/register,POST,COMPLETED,Register Runtime for action from CONTINUED to COMPLETED
runtime,action,register,CONTINUED,RuntimeRegisterTerminated,/runtime/register,POST,TERMINATED,Register Runtime for action from CONTINUED to TERMINATED
runtime,action,register,CONTINUED,RuntimeRegisterPaused,/runtime/register,POST,PAUSED,Register Runtime for action from CONTINUED to PAUSED
runtime,action,register,RESTARTED,RuntimeRegisterFailed,/runtime/register,POST,FAILED,Register Runtime for action from RESTARTED to FAILED
runtime,action,register,RESTARTED,RuntimeRegisterCompleted,/runtime/register,POST,COMPLETED,Register Runtime for action from RESTARTED to COMPLETED
runtime,action,register,RESTARTED,RuntimeRegisterTerminated,/runtime/register,POST,TERMINATED,Register Runtime for action from RESTARTED to TERMINATED
runtime,action,register,RESTARTED,RuntimeRegisterPaused,/runtime/register,POST,PAUSED,Register Runtime for action from RESTARTED to PAUSED
runtime,action,register,RESTARTED,RuntimeRegisterContinued,/runtime/register,POST,CONTINUED,Register Runtime for action from RESTARTED to CONTINUED
runtime,cursor,register,REQUESTED,RuntimeRegisterRegistered,/runtime/register,POST,REGISTERED,Register Runtime for cursor from REQUESTED to REGISTERED
runtime,cursor,register,REQUESTED,RuntimeRegisterCanceled,/runtime/register,POST,CANCELED,Register Runtime for cursor from REQUESTED to CANCELED
runtime,cursor,register,REGISTERED,RuntimeRegisterStarted,/runtime/register,POST,STARTED,Register Runtime for cursor from REGISTERED to STARTED
